
===== Simulation  =====
Queue 7: (641,51,7); (65,52,5); (708,52,9); (273,56,5); (249,58,6); (686,60,9); (18,62,4); (427,62,7); (906,65,8); (260,69,5); (559,71,9); (243,72,5); (817,73,4); (571,75,8); (485,79,4); (690,80,9); (539,81,6); (887,83,4); (502,85,7); (920,86,4); (828,88,5); (294,89,5); (744,90,4); (996,91,7); (115,94,3); (924,94,6); (386,97,9); (729,100,4); 
Queue 8: [904,47,1/5]; (616,50,8); (800,51,9); (634,54,9); (713,57,6); (548,59,4); (39,60,9); (885,62,4); (558,65,6); (83,68,7); (291,68,4); (549,69,5); (903,71,5); (995,73,4); (226,74,8); (339,76,3); (646,78,9); (698,80,4); (968,81,7); (522,85,5); (80,86,7); (515,86,9); (172,91,5); (732,93,3); (530,94,7); (55,95,3); (246,95,9); (956,97,7); 
Queue 9: [935,47,7/9]; (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); (609,97,5); (329,99,9); 
Queue 10: (478,49,4); (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); (964,98,6); 
Queue 11: [75,48,4/6]; (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); (101,98,5); (493,100,4); 
Queue 12: [176,49,3/5]; (870,50,9); (514,53,9); (612,55,4); (315,56,4); (111,58,8); (266,59,6); (379,61,5); (372,64,8); (953,65,9); (610,69,8); (921,72,6); (521,73,7); (715,75,4); (516,76,8); (703,79,5); (487,81,7); (121,83,3); (779,84,6); (304,86,4); (930,87,9); (66,90,9); (173,92,5); (787,94,7); (327,97,6); (182,99,7); (217,100,8); 
Queue 13: [53,50,7/8]; (937,50,8); (936,52,8); (89,56,7); (812,57,7); (527,60,7); (923,62,6); (67,66,5); (419,66,9); (545,68,5); (894,69,5); (344,71,8); (547,74,7); (100,76,4); (256,78,9); (463,80,5); (43,82,4); (345,84,6); (19,86,4); (222,86,4); (557,86,4); (598,88,4); (801,90,5); (68,93,6); (657,93,9); (307,96,7); (643,97,3); (363,98,9); 
Queue 14: [587,47,5/9]; (430,51,9); (27,54,7); (408,54,7); (742,57,8); (535,60,5); (251,61,8); (625,63,8); (142,67,8); (621,68,9); (464,71,9); (743,74,4); (247,76,5); (492,79,7); (138,80,9); (128,82,9); (954,85,8); (239,87,3); (424,87,7); (802,90,3); (555,91,3); (751,93,7); (30,94,3); (858,94,4); (392,96,7); (375,98,9); (541,100,7); 
Queue 15: (64,50,4); (704,50,4); (131,52,7); (283,54,6); (543,56,3); (95,57,6); (916,57,5); (825,59,7); (165,62,7); (452,64,9); (445,68,7); (952,69,3); (87,70,6); (513,72,8); (826,75,9); (81,77,4); (928,78,3); (197,80,9); (909,83,7); (10,86,4); (82,86,6); (496,86,6); (895,88,3); (816,90,8); (183,92,9); (252,96,8); (533,98,4); (78,99,3); (122,99,5); (824,100,6); 
Queue 16: [972,47,4/9]; (727,50,7); (596,52,8); (420,54,8); (969,57,5); (896,59,7); (438,62,3); (36,63,8); (565,64,3); (792,65,4); (401,67,4); (929,67,3); (754,68,7); (582,72,9); (192,74,8); (271,76,4); (940,78,9); (395,81,4); (725,81,6); (376,84,4); (667,85,7); (209,87,7); (637,88,3); (280,90,8); (978,93,8); (72,96,7); (752,96,9); (399,99,4); 
Queue 17: [730,50,4/6]; (292,52,6); (31,53,9); (494,54,5); (570,56,3); (974,57,8); (112,59,6); (863,60,4); (491,62,9); (989,65,6); (655,68,5); (942,69,8); (728,71,8); (759,74,7); (388,78,5); (24,80,7); (188,80,8); (839,82,9); (431,85,8); (474,87,7); (841,90,4); (51,91,9); (394,94,4); (719,95,8); (216,98,4); (512,99,4); (318,100,4); (473,100,5); 
Queue 18: [305,49,2/6]; (170,50,3); (855,50,9); (857,53,6); (997,55,6); (897,56,9); (54,60,8); (636,63,5); (25,66,3); (161,66,9); (702,67,9); (733,70,8); (117,74,8); (354,75,3); (110,76,3); (949,77,4); (333,79,6); (465,80,6); (62,83,5); (950,84,7); (578,86,6); (135,89,6); (434,89,3); (561,89,5); (653,91,8); (369,95,5); (381,97,4); (295,98,6); (69,99,8); (553,100,3); 
Queue 19: [76,50,3/4]; (757,50,3); (594,51,9); (528,54,4); (114,56,6); (359,58,9); (143,59,3); (132,60,4); (469,61,6); (259,65,5); (462,65,3); (778,66,8); (285,69,6); (586,72,4); (883,73,9); (152,75,3); (437,75,5); (973,76,4); (531,79,5); (993,80,7); (12,83,3); (21,83,8); (770,85,7); (963,87,3); (934,88,6); (925,91,9); (282,92,6); (875,94,9); (831,97,7); (689,98,5); 
Queue 20: [320,49,1/5]; (210,50,4); (88,51,7); (788,52,5); (225,55,4); (882,55,6); (998,57,4); (679,58,6); (833,61,6); (398,63,5); (723,63,7); (509,67,5); (179,69,6); (796,71,3); (187,72,9); (673,73,6); (873,75,3); (56,77,6); (552,78,5); (577,80,7); (393,83,3); (783,84,6); (296,85,9); (588,86,4); (786,88,4); (220,90,8); (483,92,3); (52,94,5); (861,95,3); (772,96,3); (711,97,9); (196,100,9); 

Time 161
Waiting clients: none
Queue 1: [670,47,3/8]; (498,50,3); (153,51,8); (971,53,7); (915,56,8); (774,57,3); (406,58,7); (889,60,4); (505,62,7); (120,66,6); (620,66,7); (659,68,9); (623,72,3); (317,73,9); (468,75,5); (150,77,7); (477,79,9); (347,82,3); (959,83,9); (497,85,4); (255,86,5); (174,88,5); (219,90,5); (901,90,4); (614,92,9); (269,96,4); (422,97,5); (190,99,4); (50,100,4); (368,100,9); 
Queue 2: [97,49,4/6]; (706,49,3); (270,51,8); (542,53,8); (932,55,9); (9,58,9); (988,60,9); (818,65,3); (215,66,5); (804,66,4); (279,68,8); (860,70,4); (642,72,5); (125,75,5); (194,75,8); (338,77,3); (144,79,7); (592,80,7); (735,83,9); (455,86,9); (3,88,7); (562,89,6); (630,92,8); (490,94,7); (775,96,8); (449,99,3); 
Queue 3: [167,49,3/9]; (293,51,5); (619,52,9); (205,56,8); (169,57,7); (749,58,3); (617,60,8); (573,64,8); (84,67,3); (332,67,7); (488,68,3); (409,69,5); (888,71,8); (504,75,7); (93,76,7); (970,77,6); (650,80,7); (726,81,6); (510,84,9); (687,86,8); (918,90,9); (127,91,3); (985,91,3); (776,93,6); (944,95,9); (868,98,5); (208,100,8); 
Queue 4: [718,48,6/9]; (231,52,7); (544,54,5); (1,57,5); (92,57,8); (198,58,3); (905,58,4); (740,60,4); (195,62,5); (520,62,7); (850,66,8); (628,69,8); (348,70,9); (306,74,7); (525,77,4); (33,78,9); (286,80,4); (766,81,4); (765,83,5); (595,85,4); (484,86,6); (191,87,4); (416,87,7); (370,90,5); (675,92,7); (808,93,5); (448,95,6); (575,97,7); (745,99,6); 
Queue 5: [856,48,1/3]; (734,49,3); (311,51,4); (407,52,6); (631,54,4); (360,55,3); (701,55,5); (371,57,6); (349,59,5); (164,61,6); (991,61,3); (563,62,7); (886,66,9); (737,69,9); (275,71,3); (899,71,4); (767,73,4); (507,75,4); (281,76,6); (761,79,9); (308,80,6); (585,82,5); (881,84,8); (919,86,7); (524,87,6); (461,90,5); (947,92,9); (16,96,4); (113,96,5); (755,96,6); (314,98,9); 
Queue 6: [986,49,2/4]; (98,50,5); (356,51,3); (264,52,8); (145,54,9); (799,57,9); (511,59,7); (336,62,4); (685,64,5); (403,67,8); (126,68,9); (815,69,9); (148,74,7); (540,75,9); (201,79,5); (846,79,7); (693,82,7); (615,85,3); (272,86,8); (397,87,7); (439,89,8); (436,91,3); (665,93,7); (965,95,7); (61,97,6); (328,98,7); 
Queue 7: [641,51,7/7]; (65,52,5); (708,52,9); (273,56,5); (249,58,6); (686,60,9); (18,62,4); (427,62,7); (906,65,8); (260,69,5); (559,71,9); (243,72,5); (817,73,4); (571,75,8); (485,79,4); (690,80,9); (539,81,6); (887,83,4); (502,85,7); (920,86,4); (828,88,5); (294,89,5); (744,90,4); (996,91,7); (115,94,3); (924,94,6); (386,97,9); (729,100,4); 
Queue 8: (616,50,8); (800,51,9); (634,54,9); (713,57,6); (548,59,4); (39,60,9); (885,62,4); (558,65,6); (83,68,7); (291,68,4); (549,69,5); (903,71,5); (995,73,4); (226,74,8); (339,76,3); (646,78,9); (698,80,4); (968,81,7); (522,85,5); (80,86,7); (515,86,9); (172,91,5); (732,93,3); (530,94,7); (55,95,3); (246,95,9); (956,97,7); 
Queue 9: [935,47,6/9]; (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); (609,97,5); (329,99,9); 
Queue 10: [478,49,4/4]; (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); (964,98,6); 
Queue 11: [75,48,3/6]; (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); (101,98,5); (493,100,4); 
Queue 12: [176,49,2/5]; (870,50,9); (514,53,9); (612,55,4); (315,56,4); (111,58,8); (266,59,6); (379,61,5); (372,64,8); (953,65,9); (610,69,8); (921,72,6); (521,73,7); (715,75,4); (516,76,8); (703,79,5); (487,81,7); (121,83,3); (779,84,6); (304,86,4); (930,87,9); (66,90,9); (173,92,5); (787,94,7); (327,97,6); (182,99,7); (217,100,8); 
Queue 13: [53,50,6/8]; (937,50,8); (936,52,8); (89,56,7); (812,57,7); (527,60,7); (923,62,6); (67,66,5); (419,66,9); (545,68,5); (894,69,5); (344,71,8); (547,74,7); (100,76,4); (256,78,9); (463,80,5); (43,82,4); (345,84,6); (19,86,4); (222,86,4); (557,86,4); (598,88,4); (801,90,5); (68,93,6); (657,93,9); (307,96,7); (643,97,3); (363,98,9); 
Queue 14: [587,47,4/9]; (430,51,9); (27,54,7); (408,54,7); (742,57,8); (535,60,5); (251,61,8); (625,63,8); (142,67,8); (621,68,9); (464,71,9); (743,74,4); (247,76,5); (492,79,7); (138,80,9); (128,82,9); (954,85,8); (239,87,3); (424,87,7); (802,90,3); (555,91,3); (751,93,7); (30,94,3); (858,94,4); (392,96,7); (375,98,9); (541,100,7); 
Queue 15: [64,50,4/4]; (704,50,4); (131,52,7); (283,54,6); (543,56,3); (95,57,6); (916,57,5); (825,59,7); (165,62,7); (452,64,9); (445,68,7); (952,69,3); (87,70,6); (513,72,8); (826,75,9); (81,77,4); (928,78,3); (197,80,9); (909,83,7); (10,86,4); (82,86,6); (496,86,6); (895,88,3); (816,90,8); (183,92,9); (252,96,8); (533,98,4); (78,99,3); (122,99,5); (824,100,6); 
Queue 16: [972,47,3/9]; (727,50,7); (596,52,8); (420,54,8); (969,57,5); (896,59,7); (438,62,3); (36,63,8); (565,64,3); (792,65,4); (401,67,4); (929,67,3); (754,68,7); (582,72,9); (192,74,8); (271,76,4); (940,78,9); (395,81,4); (725,81,6); (376,84,4); (667,85,7); (209,87,7); (637,88,3); (280,90,8); (978,93,8); (72,96,7); (752,96,9); (399,99,4); 
Queue 17: [730,50,3/6]; (292,52,6); (31,53,9); (494,54,5); (570,56,3); (974,57,8); (112,59,6); (863,60,4); (491,62,9); (989,65,6); (655,68,5); (942,69,8); (728,71,8); (759,74,7); (388,78,5); (24,80,7); (188,80,8); (839,82,9); (431,85,8); (474,87,7); (841,90,4); (51,91,9); (394,94,4); (719,95,8); (216,98,4); (512,99,4); (318,100,4); (473,100,5); 
Queue 18: [305,49,1/6]; (170,50,3); (855,50,9); (857,53,6); (997,55,6); (897,56,9); (54,60,8); (636,63,5); (25,66,3); (161,66,9); (702,67,9); (733,70,8); (117,74,8); (354,75,3); (110,76,3); (949,77,4); (333,79,6); (465,80,6); (62,83,5); (950,84,7); (578,86,6); (135,89,6); (434,89,3); (561,89,5); (653,91,8); (369,95,5); (381,97,4); (295,98,6); (69,99,8); (553,100,3); 
Queue 19: [76,50,2/4]; (757,50,3); (594,51,9); (528,54,4); (114,56,6); (359,58,9); (143,59,3); (132,60,4); (469,61,6); (259,65,5); (462,65,3); (778,66,8); (285,69,6); (586,72,4); (883,73,9); (152,75,3); (437,75,5); (973,76,4); (531,79,5); (993,80,7); (12,83,3); (21,83,8); (770,85,7); (963,87,3); (934,88,6); (925,91,9); (282,92,6); (875,94,9); (831,97,7); (689,98,5); 
Queue 20: (210,50,4); (88,51,7); (788,52,5); (225,55,4); (882,55,6); (998,57,4); (679,58,6); (833,61,6); (398,63,5); (723,63,7); (509,67,5); (179,69,6); (796,71,3); (187,72,9); (673,73,6); (873,75,3); (56,77,6); (552,78,5); (577,80,7); (393,83,3); (783,84,6); (296,85,9); (588,86,4); (786,88,4); (220,90,8); (483,92,3); (52,94,5); (861,95,3); (772,96,3); (711,97,9); (196,100,9); 

Time 162
Waiting clients: none
Queue 1: [670,47,2/8]; (498,50,3); (153,51,8); (971,53,7); (915,56,8); (774,57,3); (406,58,7); (889,60,4); (505,62,7); (120,66,6); (620,66,7); (659,68,9); (623,72,3); (317,73,9); (468,75,5); (150,77,7); (477,79,9); (347,82,3); (959,83,9); (497,85,4); (255,86,5); (174,88,5); (219,90,5); (901,90,4); (614,92,9); (269,96,4); (422,97,5); (190,99,4); (50,100,4); (368,100,9); 
Queue 2: [97,49,3/6]; (706,49,3); (270,51,8); (542,53,8); (932,55,9); (9,58,9); (988,60,9); (818,65,3); (215,66,5); (804,66,4); (279,68,8); (860,70,4); (642,72,5); (125,75,5); (194,75,8); (338,77,3); (144,79,7); (592,80,7); (735,83,9); (455,86,9); (3,88,7); (562,89,6); (630,92,8); (490,94,7); (775,96,8); (449,99,3); 
Queue 3: [167,49,2/9]; (293,51,5); (619,52,9); (205,56,8); (169,57,7); (749,58,3); (617,60,8); (573,64,8); (84,67,3); (332,67,7); (488,68,3); (409,69,5); (888,71,8); (504,75,7); (93,76,7); (970,77,6); (650,80,7); (726,81,6); (510,84,9); (687,86,8); (918,90,9); (127,91,3); (985,91,3); (776,93,6); (944,95,9); (868,98,5); (208,100,8); 
Queue 4: [718,48,5/9]; (231,52,7); (544,54,5); (1,57,5); (92,57,8); (198,58,3); (905,58,4); (740,60,4); (195,62,5); (520,62,7); (850,66,8); (628,69,8); (348,70,9); (306,74,7); (525,77,4); (33,78,9); (286,80,4); (766,81,4); (765,83,5); (595,85,4); (484,86,6); (191,87,4); (416,87,7); (370,90,5); (675,92,7); (808,93,5); (448,95,6); (575,97,7); (745,99,6); 
Queue 5: (734,49,3); (311,51,4); (407,52,6); (631,54,4); (360,55,3); (701,55,5); (371,57,6); (349,59,5); (164,61,6); (991,61,3); (563,62,7); (886,66,9); (737,69,9); (275,71,3); (899,71,4); (767,73,4); (507,75,4); (281,76,6); (761,79,9); (308,80,6); (585,82,5); (881,84,8); (919,86,7); (524,87,6); (461,90,5); (947,92,9); (16,96,4); (113,96,5); (755,96,6); (314,98,9); 
Queue 6: [986,49,1/4]; (98,50,5); (356,51,3); (264,52,8); (145,54,9); (799,57,9); (511,59,7); (336,62,4); (685,64,5); (403,67,8); (126,68,9); (815,69,9); (148,74,7); (540,75,9); (201,79,5); (846,79,7); (693,82,7); (615,85,3); (272,86,8); (397,87,7); (439,89,8); (436,91,3); (665,93,7); (965,95,7); (61,97,6); (328,98,7); 
Queue 7: [641,51,6/7]; (65,52,5); (708,52,9); (273,56,5); (249,58,6); (686,60,9); (18,62,4); (427,62,7); (906,65,8); (260,69,5); (559,71,9); (243,72,5); (817,73,4); (571,75,8); (485,79,4); (690,80,9); (539,81,6); (887,83,4); (502,85,7); (920,86,4); (828,88,5); (294,89,5); (744,90,4); (996,91,7); (115,94,3); (924,94,6); (386,97,9); (729,100,4); 
Queue 8: [616,50,8/8]; (800,51,9); (634,54,9); (713,57,6); (548,59,4); (39,60,9); (885,62,4); (558,65,6); (83,68,7); (291,68,4); (549,69,5); (903,71,5); (995,73,4); (226,74,8); (339,76,3); (646,78,9); (698,80,4); (968,81,7); (522,85,5); (80,86,7); (515,86,9); (172,91,5); (732,93,3); (530,94,7); (55,95,3); (246,95,9); (956,97,7); 
Queue 9: [935,47,5/9]; (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); (609,97,5); (329,99,9); 
Queue 10: [478,49,3/4]; (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); (964,98,6); 
Queue 11: [75,48,2/6]; (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); (101,98,5); (493,100,4); 
Queue 12: [176,49,1/5]; (870,50,9); (514,53,9); (612,55,4); (315,56,4); (111,58,8); (266,59,6); (379,61,5); (372,64,8); (953,65,9); (610,69,8); (921,72,6); (521,73,7); (715,75,4); (516,76,8); (703,79,5); (487,81,7); (121,83,3); (779,84,6); (304,86,4); (930,87,9); (66,90,9); (173,92,5); (787,94,7); (327,97,6); (182,99,7); (217,100,8); 
Queue 13: [53,50,5/8]; (937,50,8); (936,52,8); (89,56,7); (812,57,7); (527,60,7); (923,62,6); (67,66,5); (419,66,9); (545,68,5); (894,69,5); (344,71,8); (547,74,7); (100,76,4); (256,78,9); (463,80,5); (43,82,4); (345,84,6); (19,86,4); (222,86,4); (557,86,4); (598,88,4); (801,90,5); (68,93,6); (657,93,9); (307,96,7); (643,97,3); (363,98,9); 
Queue 14: [587,47,3/9]; (430,51,9); (27,54,7); (408,54,7); (742,57,8); (535,60,5); (251,61,8); (625,63,8); (142,67,8); (621,68,9); (464,71,9); (743,74,4); (247,76,5); (492,79,7); (138,80,9); (128,82,9); (954,85,8); (239,87,3); (424,87,7); (802,90,3); (555,91,3); (751,93,7); (30,94,3); (858,94,4); (392,96,7); (375,98,9); (541,100,7); 
Queue 15: [64,50,3/4]; (704,50,4); (131,52,7); (283,54,6); (543,56,3); (95,57,6); (916,57,5); (825,59,7); (165,62,7); (452,64,9); (445,68,7); (952,69,3); (87,70,6); (513,72,8); (826,75,9); (81,77,4); (928,78,3); (197,80,9); (909,83,7); (10,86,4); (82,86,6); (496,86,6); (895,88,3); (816,90,8); (183,92,9); (252,96,8); (533,98,4); (78,99,3); (122,99,5); (824,100,6); 
Queue 16: [972,47,2/9]; (727,50,7); (596,52,8); (420,54,8); (969,57,5); (896,59,7); (438,62,3); (36,63,8); (565,64,3); (792,65,4); (401,67,4); (929,67,3); (754,68,7); (582,72,9); (192,74,8); (271,76,4); (940,78,9); (395,81,4); (725,81,6); (376,84,4); (667,85,7); (209,87,7); (637,88,3); (280,90,8); (978,93,8); (72,96,7); (752,96,9); (399,99,4); 
Queue 17: [730,50,2/6]; (292,52,6); (31,53,9); (494,54,5); (570,56,3); (974,57,8); (112,59,6); (863,60,4); (491,62,9); (989,65,6); (655,68,5); (942,69,8); (728,71,8); (759,74,7); (388,78,5); (24,80,7); (188,80,8); (839,82,9); (431,85,8); (474,87,7); (841,90,4); (51,91,9); (394,94,4); (719,95,8); (216,98,4); (512,99,4); (318,100,4); (473,100,5); 
Queue 18: (170,50,3); (855,50,9); (857,53,6); (997,55,6); (897,56,9); (54,60,8); (636,63,5); (25,66,3); (161,66,9); (702,67,9); (733,70,8); (117,74,8); (354,75,3); (110,76,3); (949,77,4); (333,79,6); (465,80,6); (62,83,5); (950,84,7); (578,86,6); (135,89,6); (434,89,3); (561,89,5); (653,91,8); (369,95,5); (381,97,4); (295,98,6); (69,99,8); (553,100,3); 
Queue 19: [76,50,1/4]; (757,50,3); (594,51,9); (528,54,4); (114,56,6); (359,58,9); (143,59,3); (132,60,4); (469,61,6); (259,65,5); (462,65,3); (778,66,8); (285,69,6); (586,72,4); (883,73,9); (152,75,3); (437,75,5); (973,76,4); (531,79,5); (993,80,7); (12,83,3); (21,83,8); (770,85,7); (963,87,3); (934,88,6); (925,91,9); (282,92,6); (875,94,9); (831,97,7); (689,98,5); 
Queue 20: [210,50,4/4]; (88,51,7); (788,52,5); (225,55,4); (882,55,6); (998,57,4); (679,58,6); (833,61,6); (398,63,5); (723,63,7); (509,67,5); (179,69,6); (796,71,3); (187,72,9); (673,73,6); (873,75,3); (56,77,6); (552,78,5); (577,80,7); (393,83,3); (783,84,6); (296,85,9); (588,86,4); (786,88,4); (220,90,8); (483,92,3); (52,94,5); (861,95,3); (772,96,3); (711,97,9); (196,100,9); 

Time 163
Waiting clients: none
Queue 1: [670,47,1/8]; (498,50,3); (153,51,8); (971,53,7); (915,56,8); (774,57,3); (406,58,7); (889,60,4); (505,62,7); (120,66,6); (620,66,7); (659,68,9); (623,72,3); (317,73,9); (468,75,5); (150,77,7); (477,79,9); (347,82,3); (959,83,9); (497,85,4); (255,86,5); (174,88,5); (219,90,5); (901,90,4); (614,92,9); (269,96,4); (422,97,5); (190,99,4); (50,100,4); (368,100,9); 
Queue 2: [97,49,2/6]; (706,49,3); (270,51,8); (542,53,8); (932,55,9); (9,58,9); (988,60,9); (818,65,3); (215,66,5); (804,66,4); (279,68,8); (860,70,4); (642,72,5); (125,75,5); (194,75,8); (338,77,3); (144,79,7); (592,80,7); (735,83,9); (455,86,9); (3,88,7); (562,89,6); (630,92,8); (490,94,7); (775,96,8); (449,99,3); 
Queue 3: [167,49,1/9]; (293,51,5); (619,52,9); (205,56,8); (169,57,7); (749,58,3); (617,60,8); (573,64,8); (84,67,3); (332,67,7); (488,68,3); (409,69,5); (888,71,8); (504,75,7); (93,76,7); (970,77,6); (650,80,7); (726,81,6); (510,84,9); (687,86,8); (918,90,9); (127,91,3); (985,91,3); (776,93,6); (944,95,9); (868,98,5); (208,100,8); 
Queue 4: [718,48,4/9]; (231,52,7); (544,54,5); (1,57,5); (92,57,8); (198,58,3); (905,58,4); (740,60,4); (195,62,5); (520,62,7); (850,66,8); (628,69,8); (348,70,9); (306,74,7); (525,77,4); (33,78,9); (286,80,4); (766,81,4); (765,83,5); (595,85,4); (484,86,6); (191,87,4); (416,87,7); (370,90,5); (675,92,7); (808,93,5); (448,95,6); (575,97,7); (745,99,6); 
Queue 5: [734,49,3/3]; (311,51,4); (407,52,6); (631,54,4); (360,55,3); (701,55,5); (371,57,6); (349,59,5); (164,61,6); (991,61,3); (563,62,7); (886,66,9); (737,69,9); (275,71,3); (899,71,4); (767,73,4); (507,75,4); (281,76,6); (761,79,9); (308,80,6); (585,82,5); (881,84,8); (919,86,7); (524,87,6); (461,90,5); (947,92,9); (16,96,4); (113,96,5); (755,96,6); (314,98,9); 
Queue 6: (98,50,5); (356,51,3); (264,52,8); (145,54,9); (799,57,9); (511,59,7); (336,62,4); (685,64,5); (403,67,8); (126,68,9); (815,69,9); (148,74,7); (540,75,9); (201,79,5); (846,79,7); (693,82,7); (615,85,3); (272,86,8); (397,87,7); (439,89,8); (436,91,3); (665,93,7); (965,95,7); (61,97,6); (328,98,7); 
Queue 7: [641,51,5/7]; (65,52,5); (708,52,9); (273,56,5); (249,58,6); (686,60,9); (18,62,4); (427,62,7); (906,65,8); (260,69,5); (559,71,9); (243,72,5); (817,73,4); (571,75,8); (485,79,4); (690,80,9); (539,81,6); (887,83,4); (502,85,7); (920,86,4); (828,88,5); (294,89,5); (744,90,4); (996,91,7); (115,94,3); (924,94,6); (386,97,9); (729,100,4); 
Queue 8: [616,50,7/8]; (800,51,9); (634,54,9); (713,57,6); (548,59,4); (39,60,9); (885,62,4); (558,65,6); (83,68,7); (291,68,4); (549,69,5); (903,71,5); (995,73,4); (226,74,8); (339,76,3); (646,78,9); (698,80,4); (968,81,7); (522,85,5); (80,86,7); (515,86,9); (172,91,5); (732,93,3); (530,94,7); (55,95,3); (246,95,9); (956,97,7); 
Queue 9: [935,47,4/9]; (893,51,6); (849,52,3); (662,54,5); (133,55,6); (902,55,6); (23,58,3); (669,58,3); (137,60,4); (175,61,9); (869,63,4); (415,65,3); (931,65,5); (352,68,9); (330,70,4); (990,71,7); (661,74,5); (666,75,5); (691,77,5); (948,79,6); (4,82,5); (680,84,3); (45,85,6); (382,85,4); (864,85,7); (211,88,4); (593,89,3); (241,91,7); (212,93,9); (939,94,7); (609,97,5); (329,99,9); 
Queue 10: [478,49,2/4]; (417,51,8); (203,54,7); (224,55,5); (907,55,8); (475,58,8); (258,60,6); (470,62,5); (648,65,4); (583,66,3); (822,66,6); (694,68,7); (6,71,7); (672,72,9); (421,76,7); (40,78,7); (721,80,5); (2,82,6); (139,84,9); (228,86,5); (768,87,5); (769,89,3); (242,91,3); (444,93,3); (238,94,7); (8,95,9); (859,96,6); (964,98,6); 
Queue 11: [75,48,1/6]; (848,50,6); (481,52,7); (91,54,4); (809,54,3); (941,55,7); (519,58,6); (756,60,8); (237,63,4); (590,63,3); (781,64,6); (554,67,4); (705,68,4); (838,69,7); (106,73,7); (606,73,6); (697,75,3); (151,76,4); (852,78,5); (130,80,7); (821,80,4); (835,82,8); (872,85,4); (185,86,7); (805,87,5); (958,89,6); (429,91,7); (572,94,3); (180,95,5); (206,96,3); (962,96,4); (101,98,5); (493,100,4); 
